"chamber","id","licor","Obs","FTime","O2","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","datetime","xsi","DELTA","CiCa","a_prime","Rd","Gstar","rd_term","f_term","TleafminusTair","TblockminusTair","CO2Rdry","CO2Sdry","t","t2","t3","Di","DiminusDo","rd_term2","f_term2","gm","gm_bar","delta_i","delta_gm","delta_e","delta_f","campaign","leaf","light","Month","temp","drydown","leaflight"
"ch08","2-ch08-sun-high","H2",4,1716,21,0,11.8982287,0.116378697,191.6446018,3.283348248,2.819038908,34.40200806,6,1.420000017,1,2.840000033,30.2244854,34.40200806,28.10716057,400.4432373,374.1825867,20.04360962,26.43840981,46.46315002,61.28695679,299.9194641,1599.669067,7.524703979,100.042244,-7.752913475,-0.392651141,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499865774,0.003283348,307.5520081,303.3744854,255.9470451,0.699689709,5.463996752,54.61689518,28.17848537,32.31324673,4.860401389,0.111797416,2.644957844,2.215443546,0.070271032,19.17255601,0.512168681,48.34451412,368.5267386,0.015608476,2013-12-11 14:15:28,16.7873823791736,9.2453157236817,0.478581191911666,4.35352325076533,0.728660173006073,38.8999640498533,0.172470839085953,1.68414950349592,4.17752266,-2.11732483,408.633732307944,384.344031718604,0.0234637395174304,1.02402751486753,1.04805502973507,16.8703549113679,7.62503918768619,0.875584190649114,-0.63609447376085,0.120828654372935,0.120777633069621,16.8703549113679,6.2431076398927,0.168904947920333,1.64932916013858,2,"sun","high","Dec","elevated","control","sun-high"
"ch08","3-ch08-shade-high","H2",27,7594.5,21,0,18.84078949,0.272547199,252.9718534,3.493762397,1.384240534,25.90285683,6,1.420000017,1,2.840000033,23.97278595,25.90285683,23.05984688,420.0374756,379.6873474,12.62061024,19.47468376,42.71110535,65.9068985,299.8849487,1473.515991,14.31195259,101.191391,0.764937639,0.13751024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499808248,0.003493762,299.0528568,297.1227859,235.7625533,0.705903364,3.354910873,33.1541136,13.67942984,24.93782139,3.167909497,0.248681866,1.970670339,1.197239158,0.157407507,25.59857373,0.666263585,61.33533764,370.7313384,0.031170987,2014-01-29 10:50:55,10.5107766055713,13.0155187423586,0.602260198423114,4.29398286605741,0.728074804630588,38.891129358482,0.155027381634171,1.65935551953926,1.93007088,-0.91293907,425.406363507443,387.228499979969,0.0111454803514257,1.01127110219953,1.02254220439906,19.5863953287131,6.57087658635447,0.867514822764888,-0.636813315140197,0.215481231432083,0.212944233005042,19.5863953287131,5.2002623171059,0.143293912044598,1.53376481858329,3,"shade","high","Jan","elevated","control","shade-high"
"ch08","1-ch08-shade-high","H4",27,7742,21,0,14.05290273,0.129655814,185.6304367,1.383971611,1.115165204,20.95191002,6,1.420000017,1,2.840000033,17.39264488,20.95191002,15.78598404,399.9750061,370.7644043,10.74752998,13.48550797,54.90684891,68.89459991,299.1933594,1100.416748,229.3645172,101.842659,0.310226798,0.137414426,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498655599,0.001383972,294.10191,290.5426449,176.0666758,0.913870165,2.488565193,24.435391,10.94988303,19.17227745,2.228999507,0.123995013,1.373399989,0.855599518,0.077986337,18.90509726,0.500669521,56.31665421,364.0843274,0.021737065,2013-10-25 11:13:51,13.8017151040378,10.3019578551863,0.4641050912406,4.34587640787967,0.727718450455877,38.8857485759576,0.11916898672967,1.69905503231858,3.55926514,-1.60666084,404.320452282433,375.832699159908,0.00891172886202759,1.00899186189722,1.01798372379444,16.0509659267324,5.74900807154619,0.898814737064771,-0.681071308524135,0.187637249183961,0.184242292008461,16.0509659267324,4.64203060601686,0.112452537481119,1.60329507657649,1,"shade","high","Oct","elevated","control","shade-high"
"ch08","4-ch08-sun-high","R1",18,2631.5,21,0,12.5003640933333,0.0966779796666667,175.945986333333,1.236395171,1.30252222433333,23.8445116633333,6,1.420000017,1,2.840000033,20.4013551066667,23.8445116633333,19.3613599133333,420.9013977,394.8652954,14.0746879566667,16.51216634,58.98266983,69.19738515,299.320709233333,1701.197469,301.207285566667,100.810175566667,-4.893829823,0.258906573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498867848666667,0.00123639533333333,296.994511666667,293.5513551,272.191588966667,2.12951848133333,2.967116627,29.4327099766667,12.9205436366667,22.12293339,2.67346721566667,0.093495213,1.664594402,1.008872814,0.0587123606666667,17.73714604,0.445584763,56.5485200466667,388.923221,0.0181753526666667,2014-02-26 09:05:47,16.8319182242007,8.99931241394242,0.418021862827692,4.35928585907748,0.727928072996822,38.8889140078187,0.12848135091331,1.59548183713757,3.44315655666666,-1.03999519333333,426.910023060145,401.494845066389,0.0105751579129587,1.01068818718019,1.02137637436038,14.9458970765092,5.94658466256675,0.892895023447075,-0.574105462777189,0.154148511965591,0.152909675138549,14.9458970765092,4.77604584347629,0.123110331204176,1.52878449676938,4,"sun","high","Feb","elevated","control","sun-high"
"ch08","1-ch08-shade-high","H4",26,7661.5,21,0,14.06855681,0.128871246,184.1308103,1.421402507,1.151748863,21.2195797,6,1.420000017,1,2.840000033,17.73545456,21.2195797,16.09549141,399.9441223,370.6710815,10.71883583,13.53106976,53.58935928,67.64926147,299.1577759,1101.011108,206.7240753,101.8443298,0.310226798,0.137414426,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498596293,0.001421403,294.3695797,290.8854546,176.1617734,0.903252412,2.529811595,24.8399847,11.30891494,19.47751713,2.271756077,0.123277269,1.378062731,0.893693345,0.07753208,18.75267898,0.496749867,55.59726466,363.9835634,0.021489247,2013-10-25 11:12:30,13.7139716485851,11.6079525525921,0.460391339772916,4.34622460294783,0.727738018495738,38.8860440933125,0.117858813330158,1.69949571399641,3.48412514,-1.63996315,404.277506522173,375.75545477121,0.00920638425762997,1.00929192932953,1.01858385865906,15.9665208626787,4.35856831008662,0.900725045328907,-0.680911855337343,0.25126244079044,0.246712253184703,15.9665208626787,3.47273637274334,0.111262353005207,1.60437634419251,1,"shade","high","Oct","elevated","control","shade-high"
"ch08","3-ch08-shade-low","H2",18,6180.5,21,0,11.15737831,0.169825492,278.2164803,2.222122572,1.367148852,25.71654892,6,1.420000017,1,2.840000033,26.56117249,25.71654892,26.77690887,420.2235107,396.1376953,14.91299629,19.27349091,43.27888489,55.93344116,299.8688965,275.8213196,2.813822269,101.2233276,0.220961809,-0.004756987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499781494,0.002222123,298.8665489,299.7111725,44.13141015,-0.52202711,3.318075737,32.77975358,13.50626268,26.1388607,3.402083886,0.160243309,1.950926885,1.451157002,0.100971035,28.16199794,0.702322661,60.08285741,390.834012,0.017152222,2014-01-29 10:27:22,18.1746444042013,17.121349614513,0.662067859641057,4.33253525288049,0.728061605425171,38.8909300903078,0.273490569061023,1.59043957426433,-0.84462357,0.215736379999999,426.585173814464,403.922695703994,0.0110514366638879,1.01117493575865,1.0223498715173,21.1095489131162,3.98819929860321,0.748859302456272,-0.568089702747038,0.202285045457806,0.199840343381288,21.1095489131162,3.24936158568771,0.263577130429516,1.53278959689685,3,"shade","low","Jan","elevated","control","shade-low"
"ch08","1-ch08-shade-low","H4",19,6220.5,21,0,9.388416103,0.075189718,172.1216283,0.751470576,1.024696483,21.1402874,6,1.420000017,1,2.840000033,20.10543633,21.1402874,19.42283821,400.3549194,380.9537354,13.16675568,14.65164089,56.79737854,63.20272064,299.1990051,300.2442932,119.5417175,101.8885651,0.057236075,0.078670949,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498665009,0.000751471,294.2902874,293.2554363,48.03908584,0.04279073,2.51753115,24.70867215,10.05703125,20.62286186,2.438668619,0.073250396,1.492834666,0.945833952,0.045951871,17.53722573,0.451817668,59.55134213,376.490932,0.014850099,2013-10-25 10:48:30,21.4394828604654,10.0172862942455,0.429922601070954,4.36794455990048,0.727732225473625,38.8859566074447,0.153862536397172,1.65361942541174,1.03485107,-0.682598120000002,405.696627778155,386.618328307859,0.00821242901964062,1.00828043147538,1.01656086295077,15.1849175182314,5.1676312239859,0.862698326553596,-0.637058562460973,0.135655909222989,0.133141446333892,15.1849175182314,4.2512420852861,0.148830979525568,1.59954336259765,1,"shade","low","Oct","elevated","control","shade-low"
"ch08","1-ch08-shade-low","H4",20,6301,21,0,9.453929933,0.076126262,173.1548626,0.745023463,1.003786687,21.0446701,6,1.420000017,1,2.840000033,20.08390808,21.0446701,19.37427711,400.3796387,380.8524475,13.23996449,14.71199799,57.19010544,63.5485611,299.2035217,300.3068542,125.5951157,101.8899765,0.057236075,0.078670949,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498672536,0.000745023,294.1946701,293.2339081,48.04909561,0.056017343,2.502791816,24.56367056,9.851672573,20.56428909,2.429879186,0.074138966,1.499005129,0.930874056,0.046511394,17.64274488,0.454650781,60.15790389,376.358502,0.015111353,2013-10-25 10:49:50,21.0838197971641,11.8883754902501,0.432476694275013,4.36754455159772,0.727725235670233,38.8858510471937,0.15409774442884,1.65405471620223,0.960762020000001,-0.709630969999999,405.751777830227,386.539211604177,0.00804402235467978,1.00810925337007,1.01621850674014,15.2440173861306,3.35564189588053,0.862120762311296,-0.637836209462096,0.215597304401561,0.211598149108967,15.2440173861306,2.69287528296223,0.148959480549561,1.59890160780266,1,"shade","low","Oct","elevated","control","shade-low"
"ch08","2-ch08-shade-high","H4",41,14967.5,21,0,19.59650905,0.330212071,241.8317207,6.315911542,2.057169626,32.28811264,6,1.420000017,1,2.840000033,29.46603966,32.28811264,27.82818604,399.9881592,356.3008118,15.63679981,27.914217,37.91427612,67.68312073,300.0439453,1599.250366,0.953308105,100.1761017,0.290389717,-0.105902672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500073242,0.006315912,305.4381126,302.6160397,255.8800529,-0.666456899,4.853507066,48.44974984,20.53553284,30.87707615,4.479855229,0.295816893,2.79633744,1.683517789,0.187695953,24.22575904,0.678729076,60.52232618,346.9855699,0.034180854,2013-12-11 12:54:27,9.42318560088057,11.822000906412,0.604597199036286,4.27793331181608,0.728517581409647,38.8978124507121,0.149469066936923,1.76857458875298,2.82207298,-1.63785362,406.342048466252,366.532273211941,0.0168968229975103,1.01718723262499,1.03437446524998,19.8565963638232,8.03459545741116,0.88490539831306,-0.734200123502993,0.194382669009553,0.194040959581035,19.8565963638232,6.37678579611775,0.13772056352266,1.62956184839037,2,"shade","high","Dec","elevated","control","shade-high"
"ch08","2-ch08-shade-high","H4",42,15048,21,0,19.58502185,0.338578832,244.3313336,6.248245665,1.990933889,32.01882935,6,1.420000017,1,2.840000033,29.27864456,32.01882935,27.91401672,399.7192383,356.1000366,15.69471073,27.84302711,38.46892548,68.24536896,300.0057983,1599.193359,0.739071608,100.1773529,0.290389717,-0.105902672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500009664,0.006248246,305.1688293,302.4286446,255.8709318,-0.619296116,4.780174643,47.71711873,19.87409161,30.64873695,4.421807968,0.302513775,2.789240753,1.632567214,0.192011204,24.47646624,0.686131167,61.32555567,346.7902552,0.034633682,2013-12-11 12:55:48,9.44631500223472,12.1271713281886,0.611257378151568,4.27505740224972,0.728499277229597,38.8975362326263,0.15147759207463,1.76955917495838,2.74018479,-1.36462784,406.092746485643,366.298906997906,0.0163400810555858,1.01661151454979,1.03322302909957,20.0048944442662,7.87772311607755,0.88174543702494,-0.736336145858812,0.197966986926801,0.19761650831842,20.0048944442662,6.25559831127583,0.139431030594177,1.62883140722403,2,"shade","high","Dec","elevated","control","shade-high"
"ch08","2-ch08-shade-high","H4",43,15128.5,21,0,19.61630317,0.341482075,244.9445446,6.227321201,1.969431608,31.93135834,6,1.420000017,1,2.840000033,29.2313652,31.93135834,27.92266655,399.6483765,355.9882813,15.71590042,27.82230186,38.62572479,68.38021851,300.0427246,1599.332397,0.816106319,100.1761475,0.290389717,-0.105902672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500071208,0.006227321,305.0813583,302.3813652,255.8931779,-0.602330996,4.756562622,47.48198791,19.65968604,30.58136177,4.40480587,0.304829344,2.787131014,1.617674856,0.193503971,24.53760082,0.688069123,61.59352382,346.6636302,0.034853302,2013-12-11 12:57:08,9.41899624169172,11.8753263311377,0.612900136728067,4.27404083232729,0.728493324648217,38.8974464044959,0.15174263787005,1.77011060434824,2.69999314,-1.30869865,406.029495620759,366.17614452696,0.0161597123660297,1.01642513786957,1.03285027573915,20.0396438755126,8.16431754437487,0.881107637869099,-0.737260328609091,0.191153242523928,0.190817122932311,20.0396438755126,6.48811596558295,0.139605538441182,1.62852872132162,2,"shade","high","Dec","elevated","control","shade-high"
"ch08","2-ch08-shade-high","H4",44,15209,21,0,19.66498774,0.34466532,245.5889168,6.239707266,1.956844229,31.89049911,6,1.420000017,1,2.840000033,29.21777534,31.89049911,27.92195511,399.7493896,355.9815674,15.71204948,27.84272957,38.64030457,68.47302246,300.0314941,1598.991333,0.816088259,100.1598511,0.290389717,-0.105902672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50005249,0.006239707,305.0404991,302.3677753,255.8386076,-0.605449999,4.745567876,47.37994142,19.53721185,30.55413723,4.397951943,0.307363384,2.788723647,1.609228296,0.195137987,24.59814933,0.689892228,61.7904336,346.633774,0.035054522,2013-12-11 12:58:29,9.37845168999378,11.1286311768388,0.614357202760817,4.27298348192756,0.728490542940832,38.8974044266325,0.151856136932721,1.77014207874249,2.67272377,-1.29582023,406.130532623926,366.17693271228,0.0160562521127157,1.01631826224537,1.03263652449074,20.0725581873025,8.94392701046362,0.880780387558017,-0.737505554251755,0.174610987120568,0.17433231499739,20.0725581873025,7.11763107887637,0.139643116085522,1.62777850656916,2,"shade","high","Dec","elevated","control","shade-high"
"ch08","1-ch08-sun-high","H4",32,9429,21,0,11.82933795,0.085527315,141.5428186,1.246697832,1.495638956,23.5500679,6,1.420000017,1,2.840000033,19.67383385,23.5500679,17.88165092,399.3124084,374.7218018,11.48775196,13.94613457,50.84037781,61.72023773,300.0292664,1099.755127,12.03782463,101.7729492,0.396835685,0.157350034,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500048777,0.001246698,296.7000679,292.8238338,175.9608164,0.928284256,2.914978201,28.64197435,14.69583978,21.61195087,2.591355564,0.083026938,1.419339245,1.172016319,0.052110833,14.40523009,0.377727738,49.1075436,369.098701,0.015738601,2013-10-25 11:41:58,16.6479751756015,7.35844974457468,0.354466366740633,4.36382756677189,0.72790691920915,38.8885946020231,0.0971130372384113,1.68123453059457,3.87623405,-1.79218293,403.952919340906,380.02163465643,0.0120141833691923,1.01216027919324,1.02432055838648,13.3807813543065,6.0223316097318,0.92720752114807,-0.656913972208088,0.150916665036746,0.148287601197613,13.3807813543065,4.88230621875092,0.0933489811039074,1.61607066250456,1,"sun","high","Oct","elevated","control","sun-high"
"ch08","2-ch08-shade-low","H4",38,12959.5,21,0,8.748419323,0.211138045,297.4799218,4.542043652,2.232048906,31.99151802,6,1.420000017,1,2.840000033,33.93612289,31.99151802,33.95763016,401.3539429,380.4043274,16.49545479,25.34807396,31.05573082,47.72241974,300.040802,249.400238,1.50220108,100.2341385,0.125838935,-0.137766838,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500068003,0.004542044,305.141518,307.0861229,39.90403719,-1.599916234,4.772791262,47.61642424,22.26835028,32.96382046,5.041845833,0.196527342,2.540742356,2.501103477,0.124063708,29.81764368,0.782009826,54.82189314,376.2457478,0.012747118,2013-12-11 12:21:00,22.0305332691572,14.1317863726169,0.741190978841633,4.32477643517773,0.72849741899886,38.897508190833,0.382577205359605,1.65649964341466,-1.94460487,0.0215072700000007,408.085498795841,390.297620346967,0.0183844536363274,1.01872877187452,1.03745754374904,23.4399251030191,9.30813873040218,0.654880338389435,-0.619042099665625,0.0685417687027946,0.0683816609076703,23.4399251030191,7.95532047339255,0.376190079214126,1.62884438315815,2,"shade","low","Dec","elevated","control","shade-low"
"ch08","2-ch08-sun-high","H2",1,1474.5,21,0,11.91907752,0.116669119,191.5976017,3.315455081,2.838821901,34.50427246,6,1.420000017,1,2.840000033,30.62422562,34.50427246,28.57905006,400.442627,374.118927,20.09919167,26.55519295,45.53231812,60.15761566,299.945343,1600.331543,9.024892807,100.0305023,-7.752913475,-0.392651141,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499908905,0.003315455,307.6542725,303.7742256,256.0530412,0.725618696,5.495151191,54.93475553,28.37956259,32.56424904,4.929720744,0.112065397,2.65632929,2.273391455,0.070440434,19.16560434,0.512130202,48.2702913,368.4531684,0.015614938,2013-12-11 14:11:27,18.0437708673936,9.60376210142685,0.478464550928041,4.35343756196142,0.728667022204104,38.9000673914586,0.172164250370871,1.68444055155122,3.88004684,-2.04517556,408.656288060886,384.324744752358,0.0236362023811822,1.02420839695084,1.04841679390167,16.87271434557,7.26895224414314,0.876252543530801,-0.636023757649544,0.127254056765022,0.127215253186849,16.87271434557,5.94051309325924,0.168634458822371,1.64990536779496,2,"sun","high","Dec","elevated","control","sun-high"
"ch08","3-ch08-shade-high","H2",24,7353,21,0,18.63493034,0.2569335,247.8110943,3.454470392,1.444285333,26.14002037,6,1.420000017,1,2.840000033,24.25248528,26.14002037,23.20122337,420.0377197,380.1228943,12.57165718,19.35008812,41.83652878,64.39409637,299.859314,1474.514526,37.54452896,101.1898117,0.764937639,0.13751024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499765523,0.00345447,299.2900204,297.4024853,235.9223189,0.733140022,3.402317106,33.62311926,14.27303114,25.19625282,3.217071883,0.23561731,1.958031773,1.25904011,0.149038257,25.07595797,0.651923623,60.01263926,371.2647409,0.030122207,2014-01-29 10:46:54,10.8639757355076,12.1532927172459,0.589973430188584,4.29957637867522,0.728091583335329,38.8913826625543,0.152726660338178,1.65746501613276,1.88753509,-1.05126191,425.385520634756,387.623442061263,0.0116390355776178,1.01177609800122,1.02355219600244,19.2958905164527,7.14259779920689,0.870825535664261,-0.633912820130316,0.195621328679759,0.193321170771345,19.2958905164528,5.66923083763844,0.141468772362965,1.53528886539954,3,"shade","high","Jan","elevated","control","shade-high"
"ch08","3-ch08-shade-high","H2",25,7433.5,21,0,18.71402127,0.260976938,249.0289663,3.462037311,1.426993347,26.06529999,6,1.420000017,1,2.840000033,24.27027512,26.06529999,23.49544716,420.0695496,379.9893494,12.57900715,19.37251854,41.81687164,64.40079498,299.8421936,1474.209961,47.12556076,101.19104,0.764937639,0.13751024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499736989,0.003462037,299.2153,297.4202751,235.8735885,0.741284404,3.387318647,33.47449187,14.10197333,25.16778755,3.211624358,0.239013227,1.960325299,1.251299058,0.151212628,25.1995001,0.655357753,60.37077132,371.0935999,0.030444607,2014-01-29 10:48:15,10.7134447432155,11.937991600306,0.592827941318601,4.29810945925677,0.728086299890624,38.8913029001113,0.153044801914439,1.65804412143822,1.79502487,-0.77482796,425.420922424943,387.49612527099,0.0114967829482955,1.01163049623914,1.02326099247828,19.3623377808851,7.42434618057911,0.870216190563837,-0.634783128959942,0.188732363232914,0.186510943293906,19.3623377808851,5.89960652038222,0.141662605547273,1.53473262350061,3,"shade","high","Jan","elevated","control","shade-high"
"ch08","3-ch08-shade-high","H2",26,7514,21,0,18.75610229,0.26945916,252.4591178,3.441871062,1.378135941,25.81388474,6,1.420000017,1,2.840000033,23.75474358,25.81388474,22.66343498,420.01297,379.8637085,12.60665607,19.3608532,43.22668839,66.38600159,299.8343201,1473.6427,34.85173416,101.1907806,0.764937639,0.13751024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499723867,0.003441871,298.9638847,296.9047436,235.7828268,0.716305429,3.33727579,32.98003799,13.61918479,24.78431416,3.139019137,0.246108399,1.959139849,1.179879289,0.155758038,25.54653521,0.664604468,61.26973274,370.9479558,0.030979585,2014-01-29 10:49:35,10.5839346813924,10.9637303266842,0.601074575863693,4.29503024203036,0.72806850331945,38.8910342280208,0.155254949347293,1.65858106577701,2.05914116,-1.0913086,425.3755330457,387.363394312335,0.0110962299175226,1.01122073780404,1.02244147560808,19.5549660493902,8.59123572270595,0.867186526260788,-0.636139590168929,0.162582728758325,0.160669507433689,19.5549660493902,6.86035387325541,0.143565145196205,1.53369945711238,3,"shade","high","Jan","elevated","control","shade-high"
"ch08","4-ch08-sun-high","R1",3,2399,21,0,11.8040998566667,0.0922927606666667,178.9007105,1.33854888966667,1.473854846,24.72636096,6,1.420000017,1,2.840000033,22.5461463933333,24.72636096,21.96492386,420.793304433333,396.0721639,13.7726316466667,16.4114271766667,50.6390978466667,60.33733114,299.3595581,1699.747681,291.6129659,100.8052546,-4.893829823,0.258906573,0.555555572333333,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498932597,0.00133854866666667,297.876360966667,295.6961464,271.959622833333,2.232620219,3.12821293833333,31.0322404566667,14.6208132733333,23.6362536733333,2.93045696566667,0.0893872066666667,1.65435809233333,1.27609887333333,0.0561209793333333,18.0341323633333,0.451678955333333,53.26042716,390.461060133333,0.0161038706666667,2014-02-26 09:01:55,17.5980720507272,9.31511833772093,0.425151038800199,4.36124418970251,0.727991181356995,38.8898668555739,0.138131538083899,1.59065922951193,2.18021456666667,-0.581222533333332,426.669668613959,402.680729365428,0.0119775763378015,1.01212277783474,1.02424555566949,15.165761980687,5.85064364296603,0.886114017585587,-0.566413673842442,0.147961254628226,0.146779307502712,15.165761980687,4.70864619913839,0.133168784623392,1.53351044433766,4,"sun","high","Feb","elevated","control","sun-high"
"ch08","3-ch08-shade-low","H2",19,6261,21,0,11.06947404,0.171516973,280.0521299,2.313543194,1.409740063,25.95175171,6,1.420000017,1,2.840000033,26.9586277,25.95175171,27.17618179,420.3137512,396.3300781,14.77357292,19.31335258,41.88187027,54.75177383,299.8640137,275.5685425,3.099498749,101.2199631,0.220961809,-0.004756987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499773356,0.002313543,299.1017517,300.1086277,44.09096581,-0.547424847,3.364636899,33.24084298,13.92749039,26.4551897,3.466220493,0.161748451,1.954896835,1.511323657,0.10192727,28.34686625,0.706613364,59.42126736,391.0681803,0.016819629,2014-01-29 10:28:42,18.0250447810454,15.0514191681337,0.666293046802415,4.33212086365315,0.728078265962127,38.8911816137151,0.277512593958432,1.58967783914502,-1.00687599,0.21755409,426.616399689683,404.135285356101,0.0113981554825303,1.01152957132919,1.02305914265837,21.2303852845782,6.17896611644447,0.745546548699943,-0.566618696486644,0.12736258929466,0.125827539740191,21.2303852845782,5.1219987324966,0.267711404016844,1.53353359637336,3,"shade","low","Jan","elevated","control","shade-low"
"ch08","3-ch08-shade-low","H2",20,6341.5,21,0,11.11399271,0.172672129,280.1561165,2.361775411,1.429853969,26.05130386,6,1.420000017,1,2.840000033,26.80967712,26.05130386,26.76689911,420.3997192,396.288147,14.67716312,19.31174278,41.97292709,55.22663498,299.8544312,275.2952576,2.844266176,101.2162247,0.220961809,-0.004756987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499757385,0.002361775,299.2013039,299.9596771,44.04724023,-0.607125943,3.384515666,33.43846974,14.12672695,26.43049049,3.461174935,0.162775379,1.954661696,1.506513239,0.102579774,28.35634443,0.706950532,59.09560648,391.0050871,0.016797432,2014-01-29 10:30:03,17.9484677599988,13.5001524843805,0.666404147541115,4.33176223806747,0.728085309941341,38.8912879551234,0.276620189509585,1.58985038952729,-0.758373259999999,-0.0427780099999993,426.661905585366,404.09186515945,0.011561762948221,1.01169700089983,1.02339400179966,21.2397869738782,7.73963448949775,0.746773812290075,-0.566456387727632,0.101548218924162,0.100328004946979,21.2397869738782,6.45123075579101,0.266855038535383,1.53372603682675,3,"shade","low","Jan","elevated","control","shade-low"
"ch08","3-ch08-shade-low","H2",21,6422,21,0,11.13104258,0.174037701,280.7657189,2.401302795,1.442922481,26.11328316,6,1.420000017,1,2.840000033,26.81051254,26.11328316,26.77762604,420.5104065,396.3335571,14.59360981,19.30570602,41.73130035,55.20582199,299.8594055,275.100708,3.008204699,101.2146912,0.220961809,-0.004756987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499765676,0.002401303,299.2632832,299.9605125,44.0161123,-0.636412541,3.396943554,33.56176376,14.25605773,26.46189785,3.467591942,0.163988351,1.954021073,1.513570869,0.103350577,28.41761553,0.708407638,58.88892695,391.0423926,0.016762764,2014-01-29 10:31:23,17.8672988222647,15.4339062447183,0.667678408334468,4.33132391438988,0.728089693057875,38.8913541256992,0.276890182854223,1.58967093638594,-0.69722938,-0.0328865,426.738055168203,404.135681764335,0.0116675866029353,1.01180532626956,1.02361065253912,21.2762241608411,5.84231791612283,0.7467204696849,-0.566060283846817,0.135809368713723,0.134179502109396,21.2762241608411,4.83112221071319,0.26713232999024,1.533649538518,3,"shade","low","Jan","elevated","control","shade-low"
"ch08","2-ch08-shade-low","H4",36,12798.5,21,0,8.824764118,0.209276577,296.2568845,4.438332059,2.200079522,31.80011368,6,1.420000017,1,2.840000033,33.4282608,31.80011368,33.43586731,401.2037354,380.1835022,16.5003891,25.15211678,31.96156311,48.72012329,300.0578918,249.2908173,1.457660317,100.2398834,0.125838935,-0.137766838,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500096486,0.004438332,304.9501137,306.5782608,39.88652987,-1.593594148,4.721324775,47.10026203,21.94814526,32.61418724,4.943614333,0.194913601,2.521245253,2.42236908,0.123034836,29.69675557,0.779247082,54.97270631,375.988632,0.012902549,2013-12-11 12:18:19,22.3098005703249,15.1277547993676,0.738420055348268,4.32502610646729,0.72848438686584,38.8973115268495,0.377938239363647,1.65745342206741,-1.62814712,0.00760651000000223,407.934818634914,389.992642692339,0.018114901868217,1.01844910560582,1.03689821121165,23.3565389032245,8.22878410385689,0.658959971847999,-0.620555210855762,0.078289541900076,0.0781021877167068,23.3565389032245,7.02567053327947,0.371351566265815,1.62856747529361,2,"shade","low","Dec","elevated","control","shade-low"
"ch08","2-ch08-shade-low","H4",37,12879,21,0,8.771635511,0.211017569,297.3004962,4.519727288,2.222565178,31.93551254,6,1.420000017,1,2.840000033,33.88652802,31.93551254,33.95959091,401.3702698,380.3921509,16.48195839,25.29124451,31.11720085,47.74873734,300.0527649,249.2660675,1.549143076,100.2369232,0.125838935,-0.137766838,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500087941,0.004519727,305.0855125,307.036528,39.88256991,-1.587963514,4.757681712,47.46436302,22.17311852,32.91102028,5.026903319,0.196422958,2.535116534,2.491786786,0.123997151,29.80048701,0.781563172,54.87409153,376.2225355,0.012793905,2013-12-11 12:19:40,21.9395672384189,14.2870023328284,0.740713796136776,4.32472862500354,0.728493607426139,38.8974506718014,0.381387908624273,1.65655021901027,-1.95101548,0.0730628900000028,408.096499320912,390.262371972612,0.0183039442655405,1.01864522543268,1.03729045086536,23.4239752301676,9.13697289733918,0.655902542241084,-0.619259768144911,0.07001692931459,0.0698514350594014,23.4239752301676,7.80726596369284,0.374932982627961,1.62851338608744,2,"shade","low","Dec","elevated","control","shade-low"
